,Round,Build,Startdate,Timepoint,Cage,IdRFID,Animal,ARF_Cage,Injury,Sex,Cage_N,weight_pre,weight_post,weight_diff,notes,index,VDM_file,Cage_VDM,VDM_Time,variable,value,VDM_datetime,VDM_timestamp,VDM_date,VDM_day,VDM_time,VDM_hour,VDM_min,VDM_second,ld_seg,VDM_drink,RFID_eventDuration,RFID_assign_id_pre,RFID_assign_var_pre,RFID_datetime_start_pre,RFID_datetime_end_pre,ld_cycle,ld_day,VDM_RFID_timediff,VDM_RFID_timediff_bool,day_count,min_count,sec_count,hour_count_running,min_count_running,sec_count_running,substance
0,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,1,w_e05_e10_e2.5_MPc1_221111.csv,1,11/11/22 19:51:51,drink_4,0.021,2022-11-11 19:51:51,1668196311.0,2022-11-11,11,19:51:51,19,51,51,dark_pm,etoh_02,8.77,041ABFF7BC,etoh_02,2022-11-11 19:51:44.387020800,2022-11-11 19:51:53.157020800,dark,1,0.0,same,1,1191,71511,19,1191,71451,02
1,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,5,w_e05_e10_e2.5_MPc1_221111.csv,1,11/11/22 21:15:56,drink_4,0.021,2022-11-11 21:15:56,1668201356.0,2022-11-11,11,21:15:56,21,15,56,dark_pm,etoh_02,3.592,041ABFF7BC,etoh_02,2022-11-11 21:14:55.025030400,2022-11-11 21:14:58.617030400,dark,1,57.382969,diff,1,1275,76556,21,1275,76496,02
2,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,19,w_e05_e10_e2.5_MPc1_221111.csv,1,11/11/22 21:46:35,drink_4,0.021,2022-11-11 21:46:35,1668203195.0,2022-11-11,11,21:46:35,21,46,35,dark_pm,etoh_02,0.075,041ABFF7BC,etoh_02,2022-11-11 21:46:33.672979200,2022-11-11 21:46:33.747979200,dark,1,1.25202,diff,1,1306,78395,21,1306,78335,02
3,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,20,w_e05_e10_e2.5_MPc1_221111.csv,1,11/11/22 21:46:38,drink_4,0.021,2022-11-11 21:46:38,1668203198.0,2022-11-11,11,21:46:38,21,46,38,dark_pm,etoh_02,0.075,041ABFF7BC,etoh_02,2022-11-11 21:46:33.672979200,2022-11-11 21:46:33.747979200,dark,1,4.25202,diff,1,1306,78398,21,1306,78338,02
4,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,97,w_e05_e10_e2.5_MPc1_221111.csv,1,11/11/22 23:12:05,drink_4,0.021,2022-11-11 23:12:05,1668208325.0,2022-11-11,11,23:12:05,23,12,5,dark_pm,etoh_02,0.075,041ABFF7BC,etoh_02,2022-11-11 23:12:00.096019200,2022-11-11 23:12:00.171019200,dark,1,4.82898,diff,1,1392,83525,23,1392,83465,02
5,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,98,w_e05_e10_e2.5_MPc1_221111.csv,1,11/11/22 23:12:06,drink_4,0.021,2022-11-11 23:12:06,1668208326.0,2022-11-11,11,23:12:06,23,12,6,dark_pm,etoh_02,0.075,041ABFF7BC,etoh_02,2022-11-11 23:12:00.096019200,2022-11-11 23:12:00.171019200,dark,1,5.82898,diff,1,1392,83526,23,1392,83466,02
6,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,99,w_e05_e10_e2.5_MPc1_221111.csv,1,11/11/22 23:12:08,drink_4,0.021,2022-11-11 23:12:08,1668208328.0,2022-11-11,11,23:12:08,23,12,8,dark_pm,etoh_02,0.075,041ABFF7BC,etoh_02,2022-11-11 23:12:00.096019200,2022-11-11 23:12:00.171019200,dark,1,7.82898,diff,1,1392,83528,23,1392,83468,02
7,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,102,w_e05_e10_e2.5_MPc1_221111.csv,1,11/11/22 23:12:13,drink_4,0.021,2022-11-11 23:12:13,1668208333.0,2022-11-11,11,23:12:13,23,12,13,dark_pm,etoh_02,147.875,041ABFF7BC,etoh_02,2022-11-11 23:12:12.734006400,2022-11-11 23:14:40.609006400,dark,1,0.0,same,1,1392,83533,23,1392,83473,02
8,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,123,w_e05_e10_e2.5_MPc1_221111.csv,1,11/11/22 23:28:19,drink_4,0.021,2022-11-11 23:28:19,1668209299.0,2022-11-11,11,23:28:19,23,28,19,dark_pm,etoh_02,0.075,041ABFF7BC,etoh_02,2022-11-11 23:28:15.042000000,2022-11-11 23:28:15.117000000,dark,1,3.883,diff,1,1408,84499,23,1408,84439,02
9,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,124,w_e05_e10_e2.5_MPc1_221111.csv,1,11/11/22 23:28:22,drink_4,0.021,2022-11-11 23:28:22,1668209302.0,2022-11-11,11,23:28:22,23,28,22,dark_pm,etoh_02,0.075,041ABFF7BC,etoh_02,2022-11-11 23:28:15.042000000,2022-11-11 23:28:15.117000000,dark,1,6.883,diff,1,1408,84502,23,1408,84442,02
10,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,139,w_e05_e10_e2.5_MPc1_221111.csv,1,11/11/22 23:39:42,drink_4,0.021,2022-11-11 23:39:42,1668209982.0,2022-11-11,11,23:39:42,23,39,42,dark_pm,etoh_02,0.773,041ABFF7BC,etoh_02,2022-11-11 23:39:36.562003200,2022-11-11 23:39:37.335003200,dark,1,4.664996,diff,1,1419,85182,23,1419,85122,02
11,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,140,w_e05_e10_e2.5_MPc1_221111.csv,1,11/11/22 23:39:43,drink_4,0.021,2022-11-11 23:39:43,1668209983.0,2022-11-11,11,23:39:43,23,39,43,dark_pm,etoh_02,0.773,041ABFF7BC,etoh_02,2022-11-11 23:39:36.562003200,2022-11-11 23:39:37.335003200,dark,1,5.664996,diff,1,1419,85183,23,1419,85123,02
12,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,141,w_e05_e10_e2.5_MPc1_221111.csv,1,11/11/22 23:39:47,drink_4,0.021,2022-11-11 23:39:47,1668209987.0,2022-11-11,11,23:39:47,23,39,47,dark_pm,etoh_02,9.457,041ABFF7BC,etoh_02,2022-11-11 23:39:46.351036800,2022-11-11 23:39:55.808036800,dark,1,0.0,same,1,1419,85187,23,1419,85127,02
13,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,156,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 00:01:18,drink_4,0.021,2022-11-12 00:01:18,1668211278.0,2022-11-12,12,00:01:18,0,1,18,dark_am,etoh_02,107.391,041ABFF7BC,etoh_02,2022-11-12 00:01:17.834044800,2022-11-12 00:03:05.225044800,dark,1,0.0,same,2,1,78,24,1441,86418,02
14,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,157,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 00:01:21,drink_4,0.021,2022-11-12 00:01:21,1668211281.0,2022-11-12,12,00:01:21,0,1,21,dark_am,etoh_02,107.391,041ABFF7BC,etoh_02,2022-11-12 00:01:17.834044800,2022-11-12 00:03:05.225044800,dark,1,0.0,same,2,1,81,24,1441,86421,02
15,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,158,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 00:01:22,drink_4,0.021,2022-11-12 00:01:22,1668211282.0,2022-11-12,12,00:01:22,0,1,22,dark_am,etoh_02,107.391,041ABFF7BC,etoh_02,2022-11-12 00:01:17.834044800,2022-11-12 00:03:05.225044800,dark,1,0.0,same,2,1,82,24,1441,86422,02
16,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,168,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 00:08:43,drink_4,0.021,2022-11-12 00:08:43,1668211723.0,2022-11-12,12,00:08:43,0,8,43,dark_am,etoh_02,0.43,041ABFF7BC,etoh_02,2022-11-12 00:08:37.429987200,2022-11-12 00:08:37.859987200,dark,1,5.140012,diff,2,8,523,24,1448,86863,02
17,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,169,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 00:08:45,drink_4,0.021,2022-11-12 00:08:45,1668211725.0,2022-11-12,12,00:08:45,0,8,45,dark_am,etoh_02,19.231,041ABFF7BC,etoh_02,2022-11-12 00:08:44.773036800,2022-11-12 00:09:04.004036800,dark,1,0.0,same,2,8,525,24,1448,86865,02
18,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,194,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 01:11:03,drink_4,0.021,2022-11-12 01:11:03,1668215463.0,2022-11-12,12,01:11:03,1,11,3,dark_am,etoh_02,1.402,041ABFF7BC,etoh_02,2022-11-12 01:10:58.084032000,2022-11-12 01:10:59.486032000,dark,1,3.513968,diff,2,71,4263,25,1511,90603,02
19,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,195,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 01:11:06,drink_4,0.021,2022-11-12 01:11:06,1668215466.0,2022-11-12,12,01:11:06,1,11,6,dark_am,etoh_02,1.402,041ABFF7BC,etoh_02,2022-11-12 01:10:58.084032000,2022-11-12 01:10:59.486032000,dark,1,6.513968,diff,2,71,4266,25,1511,90606,02
20,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,236,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 05:39:21,drink_4,0.021,2022-11-12 05:39:21,1668231561.0,2022-11-12,12,05:39:21,5,39,21,dark_am,etoh_02,0.873,041ABFF7BC,etoh_02,2022-11-12 05:17:33.187027200,2022-11-12 05:17:34.060027200,dark,1,1306.939972,diff,2,339,20361,29,1779,106701,02
21,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,237,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 05:39:26,drink_4,0.021,2022-11-12 05:39:26,1668231566.0,2022-11-12,12,05:39:26,5,39,26,dark_am,etoh_02,0.873,041ABFF7BC,etoh_02,2022-11-12 05:17:33.187027200,2022-11-12 05:17:34.060027200,dark,1,1311.939972,diff,2,339,20366,29,1779,106706,02
22,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,238,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 05:39:29,drink_4,0.021,2022-11-12 05:39:29,1668231569.0,2022-11-12,12,05:39:29,5,39,29,dark_am,etoh_02,0.873,041ABFF7BC,etoh_02,2022-11-12 05:17:33.187027200,2022-11-12 05:17:34.060027200,dark,1,1314.939972,diff,2,339,20369,29,1779,106709,02
23,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,239,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 05:39:32,drink_4,0.021,2022-11-12 05:39:32,1668231572.0,2022-11-12,12,05:39:32,5,39,32,dark_am,etoh_02,0.873,041ABFF7BC,etoh_02,2022-11-12 05:17:33.187027200,2022-11-12 05:17:34.060027200,dark,1,1317.939972,diff,2,339,20372,29,1779,106712,02
24,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,240,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 05:39:35,drink_4,0.021,2022-11-12 05:39:35,1668231575.0,2022-11-12,12,05:39:35,5,39,35,dark_am,etoh_02,0.873,041ABFF7BC,etoh_02,2022-11-12 05:17:33.187027200,2022-11-12 05:17:34.060027200,dark,1,1320.939972,diff,2,339,20375,29,1779,106715,02
25,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,241,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 05:39:39,drink_4,0.021,2022-11-12 05:39:39,1668231579.0,2022-11-12,12,05:39:39,5,39,39,dark_am,etoh_02,0.873,041ABFF7BC,etoh_02,2022-11-12 05:17:33.187027200,2022-11-12 05:17:34.060027200,dark,1,1324.939972,diff,2,339,20379,29,1779,106719,02
26,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,242,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 05:39:45,drink_4,0.021,2022-11-12 05:39:45,1668231585.0,2022-11-12,12,05:39:45,5,39,45,dark_am,etoh_02,0.873,041ABFF7BC,etoh_02,2022-11-12 05:17:33.187027200,2022-11-12 05:17:34.060027200,dark,1,1330.939972,diff,2,339,20385,29,1779,106725,02
27,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,243,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 05:39:47,drink_4,0.021,2022-11-12 05:39:47,1668231587.0,2022-11-12,12,05:39:47,5,39,47,dark_am,etoh_02,0.873,041ABFF7BC,etoh_02,2022-11-12 05:17:33.187027200,2022-11-12 05:17:34.060027200,dark,1,1332.939972,diff,2,339,20387,29,1779,106727,02
28,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,383,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 06:53:48,drink_4,0.021,2022-11-12 06:53:48,1668236028.0,2022-11-12,12,06:53:48,6,53,48,light,etoh_02,0.738,041ABFF7BC,etoh_02,2022-11-12 06:53:44.653027200,2022-11-12 06:53:45.391027200,light,2,2.608972,diff,2,413,24828,30,1853,111168,02
29,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,384,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 06:53:51,drink_4,0.021,2022-11-12 06:53:51,1668236031.0,2022-11-12,12,06:53:51,6,53,51,light,etoh_02,0.738,041ABFF7BC,etoh_02,2022-11-12 06:53:44.653027200,2022-11-12 06:53:45.391027200,light,2,5.608972,diff,2,413,24831,30,1853,111171,02
30,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,385,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 06:53:53,drink_4,0.021,2022-11-12 06:53:53,1668236033.0,2022-11-12,12,06:53:53,6,53,53,light,etoh_02,0.738,041ABFF7BC,etoh_02,2022-11-12 06:53:44.653027200,2022-11-12 06:53:45.391027200,light,2,7.608972,diff,2,413,24833,30,1853,111173,02
31,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,386,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 06:53:56,drink_4,0.021,2022-11-12 06:53:56,1668236036.0,2022-11-12,12,06:53:56,6,53,56,light,etoh_02,0.738,041ABFF7BC,etoh_02,2022-11-12 06:53:44.653027200,2022-11-12 06:53:45.391027200,light,2,10.608972,diff,2,413,24836,30,1853,111176,02
32,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,387,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 06:59:53,drink_4,0.021,2022-11-12 06:59:53,1668236393.0,2022-11-12,12,06:59:53,6,59,53,light,etoh_02,1.46,041ABFF7BC,etoh_02,2022-11-12 06:58:20.546025600,2022-11-12 06:58:22.006025600,light,2,90.993974,diff,2,419,25193,30,1859,111533,02
33,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,388,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 06:59:56,drink_4,0.021,2022-11-12 06:59:56,1668236396.0,2022-11-12,12,06:59:56,6,59,56,light,etoh_02,1.46,041ABFF7BC,etoh_02,2022-11-12 06:58:20.546025600,2022-11-12 06:58:22.006025600,light,2,93.993974,diff,2,419,25196,30,1859,111536,02
34,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,389,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 06:59:59,drink_4,0.021,2022-11-12 06:59:59,1668236399.0,2022-11-12,12,06:59:59,6,59,59,light,etoh_02,1.46,041ABFF7BC,etoh_02,2022-11-12 06:58:20.546025600,2022-11-12 06:58:22.006025600,light,2,96.993974,diff,2,419,25199,30,1859,111539,02
35,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,390,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 07:00:02,drink_4,0.021,2022-11-12 07:00:02,1668236402.0,2022-11-12,12,07:00:02,7,0,2,light,etoh_02,1.46,041ABFF7BC,etoh_02,2022-11-12 06:58:20.546025600,2022-11-12 06:58:22.006025600,light,2,99.993974,diff,2,420,25202,31,1860,111542,02
36,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,469,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 09:07:24,drink_4,0.021,2022-11-12 09:07:24,1668244044.0,2022-11-12,12,09:07:24,9,7,24,light,etoh_02,17.035,041ABFF7BC,etoh_02,2022-11-12 09:07:17.149958400,2022-11-12 09:07:34.184958400,light,2,0.0,same,2,547,32844,33,1987,119184,02
37,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,470,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 09:07:29,drink_4,0.021,2022-11-12 09:07:29,1668244049.0,2022-11-12,12,09:07:29,9,7,29,light,etoh_02,17.035,041ABFF7BC,etoh_02,2022-11-12 09:07:17.149958400,2022-11-12 09:07:34.184958400,light,2,0.0,same,2,547,32849,33,1987,119189,02
38,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,557,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 14:15:24,drink_4,0.021,2022-11-12 14:15:24,1668262524.0,2022-11-12,12,14:15:24,14,15,24,light,etoh_02,1.198,041ABFF7BC,etoh_02,2022-11-12 14:15:18.487008000,2022-11-12 14:15:19.685008000,light,2,4.314992,diff,2,855,51324,38,2295,137664,02
39,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,558,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 14:15:32,drink_4,0.021,2022-11-12 14:15:32,1668262532.0,2022-11-12,12,14:15:32,14,15,32,light,etoh_02,0.075,041ABFF7BC,etoh_02,2022-11-12 14:15:28.247011200,2022-11-12 14:15:28.322011200,light,2,3.677988,diff,2,855,51332,38,2295,137672,02
40,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,559,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 14:15:35,drink_4,0.021,2022-11-12 14:15:35,1668262535.0,2022-11-12,12,14:15:35,14,15,35,light,etoh_02,0.075,041ABFF7BC,etoh_02,2022-11-12 14:15:28.247011200,2022-11-12 14:15:28.322011200,light,2,6.677988,diff,2,855,51335,38,2295,137675,02
41,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,560,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 14:15:38,drink_4,0.021,2022-11-12 14:15:38,1668262538.0,2022-11-12,12,14:15:38,14,15,38,light,etoh_02,0.075,041ABFF7BC,etoh_02,2022-11-12 14:15:28.247011200,2022-11-12 14:15:28.322011200,light,2,9.677988,diff,2,855,51338,38,2295,137678,02
42,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,663,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 18:28:49,drink_4,0.021,2022-11-12 18:28:49,1668277729.0,2022-11-12,12,18:28:49,18,28,49,dark_pm,etoh_02,0.959,041ABFF7BC,etoh_02,2022-11-12 18:21:13.070995200,2022-11-12 18:21:14.029995200,dark,2,454.970004,diff,2,1108,66529,42,2548,152869,02
43,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,839,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 22:48:36,drink_4,0.021,2022-11-12 22:48:36,1668293316.0,2022-11-12,12,22:48:36,22,48,36,dark_pm,etoh_02,17.215,041ABFF7BC,etoh_02,2022-11-12 22:48:30.363033600,2022-11-12 22:48:47.578033600,dark,2,0.0,same,2,1368,82116,46,2808,168456,02
44,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,874,w_e05_e10_e2.5_MPc1_221111.csv,1,11/12/22 23:42:59,drink_4,0.021,2022-11-12 23:42:59,1668296579.0,2022-11-12,12,23:42:59,23,42,59,dark_pm,etoh_02,5.022,041ABFF7BC,etoh_02,2022-11-12 23:42:55.917993600,2022-11-12 23:43:00.939993600,dark,2,0.0,same,2,1422,85379,47,2862,171719,02
45,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,966,w_e05_e10_e2.5_MPc1_221111.csv,1,11/13/22 03:37:45,drink_4,0.021,2022-11-13 03:37:45,1668310665.0,2022-11-13,13,03:37:45,3,37,45,dark_am,etoh_02,3.162,041ABFF7BC,etoh_02,2022-11-13 03:31:17.609030400,2022-11-13 03:31:20.771030400,dark,2,384.228969,diff,3,217,13065,51,3097,185805,02
46,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,972,w_e05_e10_e2.5_MPc1_221111.csv,1,11/13/22 04:35:10,drink_4,0.021,2022-11-13 04:35:10,1668314110.0,2022-11-13,13,04:35:10,4,35,10,dark_am,etoh_02,0.075,041ABFF7BC,etoh_02,2022-11-13 04:29:55.369046400,2022-11-13 04:29:55.444046400,dark,2,314.555953,diff,3,275,16510,52,3155,189250,02
47,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,973,w_e05_e10_e2.5_MPc1_221111.csv,1,11/13/22 04:35:12,drink_4,0.021,2022-11-13 04:35:12,1668314112.0,2022-11-13,13,04:35:12,4,35,12,dark_am,etoh_02,0.075,041ABFF7BC,etoh_02,2022-11-13 04:29:55.369046400,2022-11-13 04:29:55.444046400,dark,2,316.555953,diff,3,275,16512,52,3155,189252,02
48,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,974,w_e05_e10_e2.5_MPc1_221111.csv,1,11/13/22 04:35:13,drink_4,0.021,2022-11-13 04:35:13,1668314113.0,2022-11-13,13,04:35:13,4,35,13,dark_am,etoh_02,0.075,041ABFF7BC,etoh_02,2022-11-13 04:29:55.369046400,2022-11-13 04:29:55.444046400,dark,2,317.555953,diff,3,275,16513,52,3155,189253,02
49,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,975,w_e05_e10_e2.5_MPc1_221111.csv,1,11/13/22 04:35:15,drink_4,0.021,2022-11-13 04:35:15,1668314115.0,2022-11-13,13,04:35:15,4,35,15,dark_am,etoh_02,0.075,041ABFF7BC,etoh_02,2022-11-13 04:29:55.369046400,2022-11-13 04:29:55.444046400,dark,2,319.555953,diff,3,275,16515,52,3155,189255,02
50,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,976,w_e05_e10_e2.5_MPc1_221111.csv,1,11/13/22 04:35:18,drink_4,0.021,2022-11-13 04:35:18,1668314118.0,2022-11-13,13,04:35:18,4,35,18,dark_am,etoh_02,0.075,041ABFF7BC,etoh_02,2022-11-13 04:29:55.369046400,2022-11-13 04:29:55.444046400,dark,2,322.555953,diff,3,275,16518,52,3155,189258,02
51,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,977,w_e05_e10_e2.5_MPc1_221111.csv,1,11/13/22 04:35:21,drink_4,0.021,2022-11-13 04:35:21,1668314121.0,2022-11-13,13,04:35:21,4,35,21,dark_am,etoh_02,0.075,041ABFF7BC,etoh_02,2022-11-13 04:29:55.369046400,2022-11-13 04:29:55.444046400,dark,2,325.555953,diff,3,275,16521,52,3155,189261,02
52,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,978,w_e05_e10_e2.5_MPc1_221111.csv,1,11/13/22 04:35:24,drink_4,0.021,2022-11-13 04:35:24,1668314124.0,2022-11-13,13,04:35:24,4,35,24,dark_am,etoh_02,0.075,041ABFF7BC,etoh_02,2022-11-13 04:29:55.369046400,2022-11-13 04:29:55.444046400,dark,2,328.555953,diff,3,275,16524,52,3155,189264,02
53,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,979,w_e05_e10_e2.5_MPc1_221111.csv,1,11/13/22 04:35:28,drink_4,0.021,2022-11-13 04:35:28,1668314128.0,2022-11-13,13,04:35:28,4,35,28,dark_am,etoh_02,0.075,041ABFF7BC,etoh_02,2022-11-13 04:29:55.369046400,2022-11-13 04:29:55.444046400,dark,2,332.555953,diff,3,275,16528,52,3155,189268,02
54,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,1084,w_e05_e10_e2.5_MPc1_221111.csv,1,11/13/22 07:28:24,drink_4,0.021,2022-11-13 07:28:24,1668324504.0,2022-11-13,13,07:28:24,7,28,24,light,etoh_02,7.441,041ABFF7BC,etoh_02,2022-11-13 07:21:13.360032000,2022-11-13 07:21:20.801032000,light,3,423.198968,diff,3,448,26904,55,3328,199644,02
55,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,1085,w_e05_e10_e2.5_MPc1_221111.csv,1,11/13/22 07:28:26,drink_4,0.021,2022-11-13 07:28:26,1668324506.0,2022-11-13,13,07:28:26,7,28,26,light,etoh_02,7.441,041ABFF7BC,etoh_02,2022-11-13 07:21:13.360032000,2022-11-13 07:21:20.801032000,light,3,425.198968,diff,3,448,26906,55,3328,199646,02
56,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,1086,w_e05_e10_e2.5_MPc1_221111.csv,1,11/13/22 07:28:29,drink_4,0.021,2022-11-13 07:28:29,1668324509.0,2022-11-13,13,07:28:29,7,28,29,light,etoh_02,7.441,041ABFF7BC,etoh_02,2022-11-13 07:21:13.360032000,2022-11-13 07:21:20.801032000,light,3,428.198968,diff,3,448,26909,55,3328,199649,02
57,MPc1,4x6,22.11.11,1m,1,041ABFF7BC,2154,659,sham,male,4,30.7,,,,1087,w_e05_e10_e2.5_MPc1_221111.csv,1,11/13/22 07:28:31,drink_4,0.021,2022-11-13 07:28:31,1668324511.0,2022-11-13,13,07:28:31,7,28,31,light,etoh_02,7.441,041ABFF7BC,etoh_02,2022-11-13 07:21:13.360032000,2022-11-13 07:21:20.801032000,light,3,430.198968,diff,3,448,26911,55,3328,199651,02
